"Lake.Name","Counted.By","Date.Sampled","Host.Species","Parasite","Egg.Number","julian"
"Pickerel","KJM","2022-11-10","Pulicaria","Uninfected","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Uninfected","2",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","2",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","1",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","2",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","2",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","1",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","1",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","1",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","1",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","1",314
"Pickerel","KJM","2022-11-10","Pulicaria","Coke","0",314
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","2",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","2",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Uninfected","2",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","2",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","2",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","1",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","2",160
"Sullivan","SJS and KMM","2022-06-09","Dentifera","Coke","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","2",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","1",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","SJS and KMM","2022-06-09","Pulicaria","Uninfected","0",160
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Dentifera","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","2",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","2",202
"Sullivan","KMM","2022-07-21","Pulicaria","Uninfected","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Coke","1",202
"Sullivan","KMM","2022-07-21","Pulicaria","Coke","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Coke","0",202
"Sullivan","KMM","2022-07-21","Pulicaria","Coke","2",202
"Sullivan","KMM","2022-07-21","Pulicaria","Coke","0",202
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","2",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Dentifera","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Coke","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Coke","2",216
"Sullivan","KFS","2022-08-04","Dentifera","Coke","1",216
"Sullivan","KFS","2022-08-04","Dentifera","Coke","1",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","2",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","2",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","2",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","2",216
"Sullivan","KFS","2022-08-04","Cerio","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","2",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","2",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","1",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","0",216
"Sullivan","KFS","2022-08-04","Pulicaria","Uninfected","0",216
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","0",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","3",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","0",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","0",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","MicG","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","0",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","2",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Dentifera","Coke","1",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Cerio","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Uninfected","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Coke","2",230
"Sullivan","SKC","2022-08-18","Pulicaria","Coke","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Coke","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Coke","0",230
"Sullivan","SKC","2022-08-18","Pulicaria","Coke","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Coke","1",230
"Sullivan","SKC","2022-08-18","Pulicaria","Coke","0",230
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","4",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","2",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","2",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","2",242
"Sullivan","KFS","2022-08-30","Dentifera","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Dentifera","Coke","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Coke","1",242
"Sullivan","KFS","2022-08-30","Dentifera","Coke","2",242
"Sullivan","KFS","2022-08-30","Retrocurva","Uninfected","0",242
"Sullivan","KFS","2022-08-30","Cerio","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Cerio","Uninfected","1",242
"Sullivan","KFS","2022-08-30","Pulicaria","Uninfected","4",242
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","3",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","3",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Uninfected","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","2",258
"Sullivan","KFS","2022-09-15","Dentifera","Coke","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Past","0",258
"Sullivan","KFS","2022-09-15","Dentifera","MicG","0",258
"Sullivan","KFS","2022-09-15","Dentifera","MicG","1",258
"Sullivan","KFS","2022-09-15","Dentifera","Metsch","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Metsch","0",258
"Sullivan","KFS","2022-09-15","Dentifera","Metsch","0",258
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Uninfected","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","2",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","0",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","1",272
"Sullivan","LSD","2022-09-29","Dentifera","Coke","1",272
