"Lake.Name","Counted.By","Date.Sampled","Host.Species","Parasite","Egg.Number","julian","Lat","Long"
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Uninfected",4,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",4,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",4,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",4,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","MicG",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Metsch",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Metsch",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",4,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",7,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Coke",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Spiro",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Dentifera","Spiro",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Uninfected",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Retrocurva","Past",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","MicG",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","MicG",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Cerio","Uninfected",3,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Uninfected",2,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Uninfected",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Uninfected",1,213,42.3375,-84.079722
"Walsh","KJM","2022-08-01","Parvula","Coke",0,213,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Uninfected",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",3,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",3,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Coke",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Dentifera","Spiro",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Retrocurva","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Retrocurva","Uninfected",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Retrocurva","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Retrocurva","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Retrocurva","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Retrocurva","Past",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Retrocurva","Past",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Cerio","MicG",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",3,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",5,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",1,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",3,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Uninfected",3,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Past",0,227,42.3375,-84.079722
"Walsh","KJM","2022-08-15","Parvula","Coke",2,227,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",4,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",4,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",3,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",2,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","Coke",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Dentifera","MicG",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","MicG",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Cerio","MicG",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Pulicaria","Uninfected",3,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",5,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",4,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",6,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",7,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",5,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",1,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",0,241,42.3375,-84.079722
"Walsh","KJM","2022-08-29","Parvula","Uninfected",3,241,42.3375,-84.079722
